text,label,need_amb,source,is_synthetic
chemical burn from acid splash skin peeling from arm ,burns,1.0,(Synthetic),1.0
linesman fell from ladder after shock second degree burns,electric_shock,1.0,https://www.osha.gov,0.0
electrician fell from ladder after shock second degree fly burns,electric_shock,1.0,https://www.osha.gov,0.0
electrician fell from ladder after shock degree second burns,electric_shock,1.0,https://www.osha.gov,0.0
electrician fell from ladder after shock second degree burns,electric_shock,1.0,https://www.osha.gov,0.0
from fell electrician ladder after shock second degree burns,electric_shock,1.0,https://www.osha.gov,0.0
electrician fell from ladder after shock second academic degree burns,electric_shock,1.0,https://www.osha.gov,0.0
later on electrician fell from ladder after shock second degree burns,electric_shock,1.0,https://www.osha.gov,0.0
pee snake bite no venom symptoms,snake_bite,0.0,(Synthetic),1.0
water snake bite no venom symptom,snake_bite,0.0,(Synthetic),1.0
malice water snake bite no venom symptoms,snake_bite,0.0,(Synthetic),1.0
water snake venom symptoms,snake_bite,0.0,(Synthetic),1.0
water snake bite venom symptoms,snake_bite,0.0,(Synthetic),1.0
venom snake bite no water symptoms,snake_bite,0.0,(Synthetic),1.0
water water system snake bite no venom symptoms,snake_bite,0.0,(Synthetic),1.0
water snake bite no venom symptoms,snake_bite,0.0,(Synthetic),1.0
elderly woman fainted and broke senior hip in fall,fainting,1.0,(Synthetic),1.0
elderly woman fainted and broke hip fall in,fainting,1.0,(Synthetic),1.0
and woman fainted elderly broke hip in fall,fainting,1.0,(Synthetic),1.0
elderly woman fainted and broke hip in pass,fainting,1.0,(Synthetic),1.0
elderly woman fainted and broke hip in fall,fainting,1.0,(Synthetic),1.0
elderly woman fainted and broke hip in,fainting,1.0,(Synthetic),1.0
elderly womanhood fainted and broke hip in fall,fainting,1.0,(Synthetic),1.0
splinter in finger minor bleeding,wounds,0.0,https://www.redcross.org,0.0
leech splinter in finger minor bleeding,wounds,0.0,https://www.redcross.org,0.0
splinter in finger minor hemorrhage,wounds,0.0,https://www.redcross.org,0.0
splinter in finger tyke bleeding,wounds,0.0,https://www.redcross.org,0.0
splinter in finger break away minor bleeding,wounds,0.0,https://www.redcross.org,0.0
splinter finger in minor bleeding,wounds,0.0,https://www.redcross.org,0.0
bee sting no supersensitive reaction,bee_sting,0.0,(Synthetic),1.0
bee bunko no allergic reaction,bee_sting,0.0,(Synthetic),1.0
bee sting no allergic reaction,bee_sting,0.0,(Synthetic),1.0
bee sting prick no allergic reaction,bee_sting,0.0,(Synthetic),1.0
bee sting no reaction allergic,bee_sting,0.0,(Synthetic),1.0
bee sting no allergic sensitized reaction,bee_sting,0.0,(Synthetic),1.0
minor jar okay,electric_shock,0.0,(Synthetic),1.0
tike shock okay,electric_shock,0.0,(Synthetic),1.0
okay shock minor,electric_shock,0.0,(Synthetic),1.0
minor shock okay,electric_shock,0.0,(Synthetic),1.0
minor shock okey okay,electric_shock,0.0,(Synthetic),1.0
minor okey shock okay,electric_shock,0.0,(Synthetic),1.0
shock minor okay,electric_shock,0.0,(Synthetic),1.0
toddler lay finger in outlet cried but fine,electric_shock,0.0,(Synthetic),1.0
toddler put finger in outlet cried but fine,electric_shock,0.0,(Synthetic),1.0
toddler put inch finger in outlet cried but fine,electric_shock,0.0,(Synthetic),1.0
toddler put finger in outlet cried but all right,electric_shock,0.0,(Synthetic),1.0
toddler put finger in feel outlet cried but fine,electric_shock,0.0,(Synthetic),1.0
put toddler finger in outlet cried but fine,electric_shock,0.0,(Synthetic),1.0
garden snake slithered serpent over foot,snake_bite,0.0,(Synthetic),1.0
garden snake over slithered foot,snake_bite,0.0,(Synthetic),1.0
foot snake slithered over garden,snake_bite,0.0,(Synthetic),1.0
garden snake slithered over foot,snake_bite,0.0,(Synthetic),1.0
garden snake slithered over hoof it,snake_bite,0.0,(Synthetic),1.0
garden slide snake slithered over foot,snake_bite,0.0,(Synthetic),1.0
beekeeper stings with vomiting and confusion,bee_sting,1.0,(Synthetic),1.0
beekeeper with stings regorge and confusion,bee_sting,1.0,(Synthetic),1.0
confusion with stings vomiting and beekeeper,bee_sting,1.0,(Synthetic),1.0
beekeeper with stings vomiting and confusion,bee_sting,1.0,(Synthetic),1.0
beekeeper with stings vomiting and confusedness confusion,bee_sting,1.0,(Synthetic),1.0
beekeeper with stings vomiting and mental confusion,bee_sting,1.0,(Synthetic),1.0
boiling water toddler on spill red skin with blistering on arm,burns,1.0,https://www.redcross.org,0.0
boiling water spill on toddler red skin with blistering arm,burns,1.0,https://www.redcross.org,0.0
water spill on toddler red skin blistering on arm,burns,1.0,https://www.redcross.org,0.0
churn water spill on toddler red skin with blistering on arm,burns,1.0,https://www.redcross.org,0.0
boiling water shinny spill on toddler red skin with blistering on arm,burns,1.0,https://www.redcross.org,0.0
boiling water spill on toddler red on with blistering skin arm,burns,1.0,https://www.redcross.org,0.0
simmering water spill on toddler red skin with blistering on arm,burns,1.0,https://www.redcross.org,0.0
boiling water spill on toddler red skin with blistering on arm,burns,1.0,https://www.redcross.org,0.0
fainted after blood draw alert now,fainting,0.0,https://www.who.int,0.0
fainted after blood draw now alerting,fainting,0.0,https://www.who.int,0.0
fainted after blood draw now,fainting,0.0,https://www.who.int,0.0
pass out after blood draw now alert,fainting,0.0,https://www.who.int,0.0
fainted blood draw now alert,fainting,0.0,https://www.who.int,0.0
fainted after blood snappy draw now alert,fainting,0.0,https://www.who.int,0.0
fainted after blood draw now blood line alert,fainting,0.0,https://www.who.int,0.0
fainted after blood draw now alert,fainting,0.0,https://www.who.int,0.0
witnessed person go under water system and not resurface,drowning,1,(Synthetic),1
witnessed person go move under water and not resurface,drowning,1,(Synthetic),1
witnessed somebody go under water and not resurface,drowning,1,(Synthetic),1
witnessed person under water and not resurface,drowning,1,(Synthetic),1
and person go under water witnessed not resurface,drowning,1,(Synthetic),1
witnessed person go under water and not resurface,drowning,1,(Synthetic),1
bee bite normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
bee sting normal reaction local,bee_sting,0.0,https://www.cdc.gov,0.0
bee sting topical anesthetic normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
bee sting normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
bee con game normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
reaction sting normal local bee,bee_sting,0.0,https://www.cdc.gov,0.0
bee sting normal local formula reaction,bee_sting,0.0,https://www.cdc.gov,0.0
severe swelling from on sting forearm,bee_sting,1,(Synthetic),1
swelling from sting on forearm,bee_sting,1,(Synthetic),1
severe swelling from bunco game on forearm,bee_sting,1,(Synthetic),1
severe swelling from sting on forearm,bee_sting,1,(Synthetic),1
severe forearm from sting on swelling,bee_sting,1,(Synthetic),1
severe swell up from sting on forearm,bee_sting,1,(Synthetic),1
protrusion severe swelling from sting on forearm,bee_sting,1,(Synthetic),1
man collapsed at gym detected pulse no,cpr,1.0,(Synthetic),1.0
man collapsed discover at gym no pulse detected,cpr,1.0,(Synthetic),1.0
man collapsed at gym give no pulse detected,cpr,1.0,(Synthetic),1.0
man collapsed at gym no pulse detected,cpr,1.0,(Synthetic),1.0
man collapsed at detected no pulse gym,cpr,1.0,(Synthetic),1.0
man collapsed at gym no throb detected,cpr,1.0,(Synthetic),1.0
strike snake on calf while jogging in forest trail,snake_bite,1,(Synthetic),1
snake strike on calf chase after while jogging in forest trail,snake_bite,1,(Synthetic),1
snake strike jogging calf while on in forest trail,snake_bite,1,(Synthetic),1
snake strike on sura while jogging in forest trail,snake_bite,1,(Synthetic),1
snake assume on calf while jogging in forest trail,snake_bite,1,(Synthetic),1
snake strike on calf jogging in forest trail,snake_bite,1,(Synthetic),1
snake strike on wood calf while jogging in forest trail,snake_bite,1,(Synthetic),1
snake strike on calf while jogging in forest trail,snake_bite,1,(Synthetic),1
crushed hand machinery in multiple fractures,fractures,1.0,(Synthetic),1.0
mash hand in machinery multiple fractures,fractures,1.0,(Synthetic),1.0
crushed hand in machinery multiple fractures,fractures,1.0,(Synthetic),1.0
hand crushed in machinery multiple fractures,fractures,1.0,(Synthetic),1.0
low hand in machinery multiple fractures,fractures,1.0,(Synthetic),1.0
crushed hand inch in machinery multiple fractures,fractures,1.0,(Synthetic),1.0
unresponsive cpr,cpr,1.0,https://www.redcross.org,0.0
kiss of life unresponsive cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive cardiopulmonary resuscitation,cpr,1.0,https://www.redcross.org,0.0
unresponsive,cpr,1.0,https://www.redcross.org,0.0
unresponsive cardiac resuscitation,cpr,1.0,https://www.redcross.org,0.0
cpr unresponsive,cpr,1.0,https://www.redcross.org,0.0
choking meat unable to breathe,choking,1.0,(Synthetic),1.0
breathe on meat unable to choking,choking,1.0,(Synthetic),1.0
choking on meat unable to substance breathe,choking,1.0,(Synthetic),1.0
clog on meat unable to breathe,choking,1.0,(Synthetic),1.0
choking on meat unable breathe to,choking,1.0,(Synthetic),1.0
choking on meat unable to breathe,choking,1.0,(Synthetic),1.0
choking on meat unable to pass off,choking,1.0,(Synthetic),1.0
twisted ankle mild uncomfortableness discomfort,fractures,0.0,(Synthetic),1.0
twisted ankle mild irritation,fractures,0.0,(Synthetic),1.0
twisted ankle discomfort,fractures,0.0,(Synthetic),1.0
twisted ankle discomfort mild,fractures,0.0,(Synthetic),1.0
twisted articulatio talocruralis mild discomfort,fractures,0.0,(Synthetic),1.0
uncomfortableness twisted ankle mild discomfort,fractures,0.0,(Synthetic),1.0
twisted ankle mild discomfort,fractures,0.0,(Synthetic),1.0
child went submerged briefly,drowning,0.0,(Synthetic),1.0
child briefly underwater went,drowning,0.0,(Synthetic),1.0
child went underwater briefly,drowning,0.0,(Synthetic),1.0
briefly went underwater child,drowning,0.0,(Synthetic),1.0
child went underwater,drowning,0.0,(Synthetic),1.0
child move went underwater briefly,drowning,0.0,(Synthetic),1.0
child live underwater briefly,drowning,0.0,(Synthetic),1.0
sprained wrist after capitulation fall,fractures,0.0,https://www.nhs.uk,0.0
sprained wrist after fall,fractures,0.0,https://www.nhs.uk,0.0
fall wrist after sprained,fractures,0.0,https://www.nhs.uk,0.0
sprained wrist after nightfall,fractures,0.0,https://www.nhs.uk,0.0
sprained wrist wrench after fall,fractures,0.0,https://www.nhs.uk,0.0
wrist sprained after fall,fractures,0.0,https://www.nhs.uk,0.0
deep knife cut bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
deep knife rationalise bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
deep knife bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
bleeding knife cut deep heavily,wounds,1.0,https://www.redcross.org,0.0
deep knife cut bleeding stab heavily,wounds,1.0,https://www.redcross.org,0.0
deep knife cut leech heavily,wounds,1.0,https://www.redcross.org,0.0
heavily knife cut bleeding deep,wounds,1.0,https://www.redcross.org,0.0
static no shock injury,electric_shock,0.0,(Synthetic),1.0
static shock no stable injury,electric_shock,0.0,(Synthetic),1.0
static appal no injury,electric_shock,0.0,(Synthetic),1.0
static jolt no injury,electric_shock,0.0,(Synthetic),1.0
no shock static injury,electric_shock,0.0,(Synthetic),1.0
static shock no car from injury,electric_shock,0.0,(Synthetic),1.0
static shock from car,electric_shock,0.0,(Synthetic),1.0
static shock from auto no injury,electric_shock,0.0,(Synthetic),1.0
static shock from car no injury,electric_shock,0.0,(Synthetic),1.0
static from shock car no injury,electric_shock,0.0,(Synthetic),1.0
static shock from car wound no injury,electric_shock,0.0,(Synthetic),1.0
static shock stable from car no injury,electric_shock,0.0,(Synthetic),1.0
construction cpr found unconscious no pulse coworkers starting worker,cpr,1.0,https://www.osha.gov,0.0
construction worker found unconscious no pulse coworkers pop cpr,cpr,1.0,https://www.osha.gov,0.0
worker found unconscious no pulse coworkers starting cpr,cpr,1.0,https://www.osha.gov,0.0
construction worker found unconscious start out no pulse coworkers starting cpr,cpr,1.0,https://www.osha.gov,0.0
construction worker found unconscious no pulse coworkers feel starting cpr,cpr,1.0,https://www.osha.gov,0.0
construction worker found unconscious pulse coworkers starting cpr,cpr,1.0,https://www.osha.gov,0.0
construction worker found unconscious no heartbeat coworkers starting cpr,cpr,1.0,https://www.osha.gov,0.0
construction worker found unconscious no pulse coworkers starting cpr,cpr,1.0,https://www.osha.gov,0.0
unprovoked attack by cad near garbage pile,rabies,1,(Synthetic),1
unprovoked near by dog attack garbage pile,rabies,1,(Synthetic),1
unprovoked attack by dog near galvanic pile garbage pile,rabies,1,(Synthetic),1
unprovoked dog by attack near garbage pile,rabies,1,(Synthetic),1
unprovoked attack by dog refuse near garbage pile,rabies,1,(Synthetic),1
unprovoked attack by dog cheeseparing garbage pile,rabies,1,(Synthetic),1
unprovoked by dog garbage pile,rabies,1,(Synthetic),1
unprovoked attack by dog near garbage pile,rabies,1,(Synthetic),1
senior diabetic collapsed gasping respirations,cpr,1.0,(Synthetic),1.0
elderly diabetic cellular respiration collapsed gasping respirations,cpr,1.0,(Synthetic),1.0
elderly diabetic burst gasping respirations,cpr,1.0,(Synthetic),1.0
elderly pant diabetic collapsed gasping respirations,cpr,1.0,(Synthetic),1.0
elderly respirations collapsed gasping diabetic,cpr,1.0,(Synthetic),1.0
elderly diabetic collapsed gasping,cpr,1.0,(Synthetic),1.0
elderly diabetic collapsed gasping respirations,cpr,1.0,(Synthetic),1.0
multiple scorpion burn difficulty breathing,scorpion_sting,1.0,(Synthetic),1.0
multiple scorpion stings difficulty trouble breathing,scorpion_sting,1.0,(Synthetic),1.0
multiple scorpion breathing difficulty stings,scorpion_sting,1.0,(Synthetic),1.0
multiple scorpion stings prick difficulty breathing,scorpion_sting,1.0,(Synthetic),1.0
scorpion multiple stings difficulty breathing,scorpion_sting,1.0,(Synthetic),1.0
multiple scorpio stings difficulty breathing,scorpion_sting,1.0,(Synthetic),1.0
multiple scorpion stings difficulty breathing,scorpion_sting,1.0,(Synthetic),1.0
a restaurant guest choked on food and couldnt speak staff followed choking protocol and called an node ambulance,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
